a,b,c,d
756669.5371401166,2.0908000412787184,0.5546875,4.572526698969315e-06
239.27991734281375,20.90800041278719,-0.4453125,0.0014459599030674155
1794.346244249248,1.175743265920711,-0.6953125,0.00609756235221461
5674221.042796433,11.757432659207115,0.3046875,1.9282185207891998e-05
100903.50448414471,3.718026663914475,-0.1953125,0.0003428911293575144
31.908489806291076,37.18026663914476,0.8046875,1.0843169582371727e-06
11.652154917032231,2.7881266654131336,-0.0703125,9.389798010476973e-06
36847.349186952175,27.881266654131345,0.9296875,0.002969314848202486
2072078.7171542202,8.816830667755712,-0.5703125,5.280271456481322e-07
655.2488237367148,88.16830667755717,0.4296875,0.00016697684466455653
87.3788349852717,4.958068241684657,0.6796875,3.959644988918802e-05
276316.1378454642,49.58068241684659,-0.3203125,1.2521496890655564e-07
4913.6729859206525,1.5678788438269704,0.1796875,0.0007041355154858102
1.553839831274974,15.678788438269713,-0.8203125,2.2266720103519232e-06
1.3699942677165546,2.5028654311746084,0.1953125,0.0032487683833702413
4332.302267358797,25.028654311746088,-0.8046875,1.0273507681793045e-05
243623.2598151702,7.914755439411163,0.6953125,0.00018269167179409286
77.04043920109093,79.14755439411165,-0.3046875,5.777217924132729e-07
577.7217924132719,4.450794062355997,-0.5546875,1.369994267716555e-07
1826916.7179409228,44.50794062355999,0.4453125,4.332302267358804e-05
32487.68383370232,1.4074646633398435,-0.0546875,2.4362325981517027e-06
10.273507681793026,14.074646633398443,0.9453125,0.0007704043920109112
28.13317514858776,5.935229272296989,-0.1796875,8.896491128198346e-05
88964.91128198325,59.35229272296991,0.8203125,2.813317514858779e-07
5002864.610575235,1.8768842935762189,-0.6796875,0.0015820446994869075
1582.044699486904,18.76884293576219,0.3203125,5.00286461057524e-06
210.96905134061726,1.055449600878603,0.5703125,2.109690513406173e-05
667142.7180413494,10.554496008786035,-0.4296875,0.006671427180413512
11863.661590503352,3.337624694292039,0.0703125,1.1863661590503347e-06
3.751619201544639,33.3762469429204,-0.9296875,0.00037516192015446466
6.208243607191253,3.854228868623107,0.7578125,3.491151937172446e-06
19632.190067904063,38.54228868623108,-0.2421875,0.0011039991779173998
1103999.177917397,1.2188141848422898,0.2578125,1.9632190067904068e-07
349.11519371724427,12.1881418484229,-0.7421875,6.208243607191264e-05
2617.9946215853997,2.167392169568418,-0.4921875,0.0002617994621585407
8278825.906280481,21.673921695684186,0.5078125,8.278825906280495e-07
147220.65648435417,6.853895838650084,-0.9921875,0.004655525931157969
46.55525931157958,68.53895838650084,0.0078125,1.4722065648435436e-05
17.000776188228734,1.6253148373118647,-0.8671875,1.7000776188228738e-06
53761.17474555823,16.253148373118652,0.1328125,0.0005376117474555838
3023213.0250207176,5.139696800771515,-0.3671875,3.0232130250207183e-05
956.023901095308,51.39696800771516,0.6328125,0.009560239010953103
127.48783617709825,9.139816994654906,0.3828125,0.0022670899410414972
403151.936286044,91.39816994654912,-0.6171875,7.169167874147968e-06
7169.167874147963,2.8902639100224508,0.8828125,0.00012748783617709853
2.2670899410414913,28.902639100224523,-0.1171875,4.031519362860444e-07
1.7623564405717433,8.505258154439966,-0.6484375,1.2298262256557333e-05
5573.060401273887,85.05258154439971,0.3515625,0.0038890519992803257
313396.2171418214,2.6895987855750434,-0.1484375,6.9158210948909e-07
99.10458562488608,26.895987855750448,0.8515625,0.00021869746550094737
743.179548783946,1.5124725453106234,0.1015625,5.1861341918379396e-05
2350140.0846134895,15.124725453106239,-0.8984375,1.639999629748449e-07
41792.05723175303,4.782858141653792,0.6015625,0.0009222395651044253
13.215808895645086,47.82858141653793,-0.3984375,2.9163775740531254e-06
36.19043056252012,2.0169145547303304,0.7265625,3.3677802830688895e-07
114444.19007973232,20.169145547303312,-0.2734375,0.00010649856353504302
6435669.750977282,6.37804383889218,0.2265625,5.988854334916464e-06
2035.1374681736868,63.780438388921816,-0.7734375,0.001893842027330893
271.3899431208217,3.5866376244847697,-0.0234375,0.007986265609715352
858210.3543253419,35.866376244847714,0.9765625,2.5254789325773836e-05
15261.378025789623,1.134194403502757,-0.5234375,0.000449100718628944
4.826071479433915,11.341944035027575,0.4765625,1.4201811696858734e-06
2.9163775740531204,1.3097472643005899,-0.3359375,0.0006435669750977302
9222.395651044235,13.097472643005903,0.6640625,2.0351374681736902e-06
518613.41918379324,4.1417845143644065,-0.8359375,3.6190430562520185e-05
163.99996297484466,41.41784514364407,0.1640625,1.1444419007973242e-07
1229.8262256557323,7.365250122712283,0.9140625,4.826071479433917e-07
3889051.9992803163,73.65250122712287,-0.0859375,0.0001526137802578965
69158.21094890899,2.3290965924605462,0.4140625,8.582103543253422e-06
21.869746550094703,23.290965924605466,-0.5859375,0.0027138994312082237
7.986265609715329,5.5231584173071,0.2890625,0.0003133962171418222
25254.78932577377,55.231584173071,-0.7109375,9.91045856248862e-07
1420181.169685872,1.7465760476621184,0.7890625,0.0055730604012739
449.100718628943,17.465760476621192,-0.2109375,1.762356440571746e-05
59.88854334916463,3.1059002236247055,-0.9609375,4.179205723175309e-06
189384.20273308878,31.05900223624706,0.0390625,0.0013215808895645116
3367.780283068891,9.821718891880382,-0.4609375,2.350140084613493e-07
1.064985635350429,98.21718891880383,0.5390625,7.43179548783948e-05
1.0990453800572952,9.91045856248861,0.35546875,2.982698631809516e-06
3475.4866528664493,99.10458562488618,-0.64453125,0.0009432121250386031
195440.9770054292,3.1339621714182164,0.85546875,1.6772947012552035e-07
61.803863546575045,31.33962171418217,-0.14453125,5.304071563298131e-05
463.46359387949866,1.7623564405717436,-0.89453125,0.00022367084321777943
1465600.5692264882,17.623564405717442,0.10546875,7.073093107386072e-07
26062.47315596791,5.573060401273887,-0.39453125,0.0039774925512022176
8.241677662985538,55.7306040127389,0.60546875,1.2577935838152882e-05
22.569171931597616,2.3501400846134897,-0.26953125,1.452477371047885e-06
71369.98820779033,23.50140084613491,0.73046875,0.00045931367423648293
4013429.3747588443,7.431795487839463,-0.76953125,2.58291060248192e-05
1269.1578052463435,74.31795487839464,0.23046875,0.008167880496440632
169.24491340933642,4.1792057231753015,0.98046875,0.0019369097040245978
535199.4087714766,41.79205723175302,-0.01953125,6.125046286800333e-06
9517.340888833223,1.3215808895645087,0.48046875,0.00010892043697352396
3.0096474476964343,13.215808895645091,-0.51953125,3.444366645771524e-07
4.980416061248411,1.144441900797323,0.66796875,0.0027756159532812043
15749.45844882965,11.444419007973236,-0.33203125,8.777268322268097e-06
885657.1335145198,3.619043056252012,0.16796875,0.00015608435533876272
280.06937678817314,36.190430562520135,-0.83203125,4.935820699895511e-07
2100.2240386480066,6.435669750977288,-0.08203125,1.170467542359273e-07
6641491.558765205,64.35669750977293,0.91796875,3.7013433611549186e-05
118104.27690899461,2.035137468173687,-0.58203125,2.081418330696357e-06
37.347851643965406,20.35137468173688,0.41796875,0.0006582022688626056
13.638469128928225,4.8260714794339155,-0.70703125,7.600801223642641e-05
43128.626245305815,48.26071479433919,0.29296875,2.4035843908905584e-07
2425300.883642457,1.5261378025789631,-0.20703125,0.0013516348315802365
766.9474803529162,15.261378025789634,0.79296875,4.274244632611628e-06
102.2740902394274,2.7138994312082168,0.04296875,1.8024340163707073e-05
323419.07077818626,27.13899431208218,-0.95703125,0.005699796823896665
5751.294743787691,8.582103543253417,0.54296875,1.0135831333340664e-06
1.8187190885323647,85.82103543253419,-0.45703125,0.0003205231299265789
2.339594679186593,2.916377574053121,-0.80078125,0.000787924083093751
7398.44798784057,29.16377574053122,0.19921875,2.491634725876018e-06
416045.30458341347,9.22239565104424,-0.30078125,4.4308227303633005e-05
131.56507723020783,92.22395651044238,0.69921875,1.4011491736394115e-07
986.5988956531023,5.186134191837929,0.44921875,5.908597073055879e-07
3119899.647270598,51.8613419183793,-0.55078125,0.00018684624527060898
55480.53304129006,1.6399996297484472,0.94921875,1.050713651723152e-05
17.544485021070507,16.399996297484478,-0.05078125,0.0033226483080780658
48.04416225475647,6.915821094890897,0.82421875,0.0003836934407627456
151928.98099972124,69.158210948909,-0.17578125,1.2133451960771697e-06
8543594.451020256,2.1869746550094704,0.32421875,0.006823141454753799
2701.7217869999895,21.869746550094714,-0.67578125,2.1576667794536714e-05
360.28039067070824,1.229826225655732,-0.42578125,5.116634266376097e-06
1139306.6308147172,12.298262256557322,0.57421875,0.0016180218235813172
20260.055232986262,3.889051999280318,-0.92578125,2.8772948938682824e-07
6.406792005704996,38.890519992803185,0.07421875,9.098805364596226e-05
3.8716012820540553,3.3677802830688903,-0.23828125,1.5056858706388593e-05
12243.078243318794,33.67780283068891,0.76171875,0.004761396791952446
688478.8843757029,1.064985635350429,-0.73828125,8.467093878154402e-07
217.71613955589314,10.649856353504294,0.26171875,0.0002677530181743614
1632.6407233118118,1.8938420273308885,0.51171875,6.349424669102272e-05
5162863.286410084,18.938420273308886,-0.48828125,2.0078643786024098e-07
91810.13479068944,5.988854334916463,0.01171875,0.0011291051154657787
29.032913822564485,59.88854334916463,-0.98828125,3.5705438826192633e-06
10.602068966819902,1.4201811696858717,0.13671875,4.1231997511918774e-07
33526.68584533905,14.201811696858725,-0.86328125,0.00013038702461605907
1885344.0947508467,4.491007186289431,0.63671875,7.332201221022129e-06
596.1981512560977,44.910071862894334,-0.36328125,0.002318645612109761
79.50430125161577,7.986265609715333,-0.61328125,0.009777647473167114
251414.67573528134,79.86265609715338,0.38671875,3.091963617339817e-05
4470.855412416635,2.5254789325773794,-0.11328125,0.000549837523730486
1.4138086192528005,25.2547893257738,0.88671875,1.7387389180152169e-06
1.6035338235804864,1.582044699486904,-0.00390625,0.00011917135434683435
5070.819187632959,15.820446994869046,0.99609375,3.7685291158300374e-07
285153.11817741656,5.002864610575234,-0.50390625,0.002119199657014283
90.1733335339798,50.028646105752365,0.49609375,6.701497732812746e-06
676.2046065333564,8.896491128198333,0.74609375,2.8259981616617094e-05
2138346.7209433825,88.96491128198335,-0.25390625,0.008936590854299742
38025.779453778596,2.8133175148587766,0.24609375,1.5891755512143352e-06
12.024807287717387,28.133175148587775,-0.75390625,0.0005025414343690867
32.92896837493047,3.75161920154464,0.12109375,0.004351829531738229
104130.54106443375,37.51619201544641,-0.87890625,1.3761693309076806e-05
5855690.64549617,1.1863661590503345,0.62109375,0.00024472135858801707
1851.731971310949,11.86366159050335,-0.37890625,7.738768852289407e-07
246.93242703651927,2.109690513406172,-0.62890625,1.835151297051254e-07
780868.8975887428,21.09690513406173,0.37109375,5.8032579496942114e-05
13886.030825218546,6.671427180413497,-0.12890625,3.2634117658524694e-06
4.391148506699809,66.71427180413501,0.87109375,0.0010319814123085907
7.266547637276809,5.777217924132723,-0.94140625,1.1089753043488997e-06
22978.84125990977,57.77217924132724,0.05859375,0.00035068878306209584
1292195.2045436343,1.8269167179409243,-0.44140625,1.9720679499652974e-05
408.62800279050396,18.269167179409248,0.55859375,0.006236226422509319
3064.277730636854,1.0273507681793026,0.30859375,0.0014788423360891046
9690097.012144402,10.273507681793031,-0.69140625,4.676510082325786e-06
172316.99997976059,3.2487683833702325,0.80859375,8.316141590239377e-05
54.49141995032318,32.48768383370234,-0.19140625,2.6297948769611093e-07
19.898856723236122,2.4362325981517015,0.93359375,2.2773085412033973e-06
62925.71007878089,24.36232598151702,-0.06640625,0.0007201481925158145
3538572.719424539,7.704043920109095,0.43359375,1.2806247029276183e-07
1118.9949459517486,77.040439201091,-0.56640625,4.049690889127779e-05
149.22037429090977,4.332302267358799,-0.31640625,0.00017077404879117697
471876.2560621076,43.32302267358802,0.68359375,5.400349594288432e-07
8391.27830241501,1.3699942677165546,-0.81640625,0.0030368397473433256
2.653555191598262,13.699942677165549,0.18359375,9.603330490535174e-06
2.062781011757043,5.3761174745558264,0.58984375,2.196832146394877e-07
6523.086311298824,53.76117474555829,-0.41015625,6.946993219684277e-05
366820.100062681,1.7000776188228732,0.08984375,3.906581373245624e-06
115.99870077289452,17.000776188228734,-0.91015625,0.001235369500424456
869.8675399968184,3.0232130250207154,-0.16015625,0.0052095099877130764
2750762.6890375614,30.23213025020717,0.83984375,1.647391705456911e-05
48916.246518187996,9.56023901095308,-0.66015625,0.0002929522750082932
15.468675358375512,95.60239010953086,0.33984375,9.263964347542264e-07
42.359724317436815,1.2748783617709827,-0.53515625,8.02226261785122e-06
133953.2098999216,12.748783617709833,0.46484375,0.0025368621860434835
7532742.556862299,4.031519362860441,-0.03515625,4.511249791547451e-07
2382.0623507365276,40.31519362860442,0.96484375,0.00014265824435249778
317.6531197456507,7.169167874147958,0.21484375,3.3829600955336815e-05
1004507.3642544626,71.69167874147959,-0.78515625,1.0697859135347237e-07
17862.947630861807,2.2670899410414918,0.71484375,0.0006015848282870862
5.648760023783191,22.670899410414922,-0.28515625,1.9023782631884797e-06
3.413525291693652,1.9632190067904056,0.40234375,0.0004198042925663995
10794.51477234258,19.632190067904066,-0.59765625,1.3275377360255131e-06
607020.1741865932,6.208243607191254,0.90234375,0.007465293297167846
191.95663361017813,62.08243607191255,-0.09765625,2.3607330220238577e-05
1439.471679872244,3.4911519371724427,-0.84765625,5.598180214514557e-06
4552009.135705052,34.91151937172444,0.15234375,0.0017703000229956026
80947.44120333358,1.1039991779173977,-0.34765625,3.148088080484507e-07
25.597828496509518,11.03999177917398,0.65234375,9.955128609158522e-05
9.347664680831876,8.278825906280481,-0.47265625,0.0008620786209992387
29559.911194939647,82.78825906280487,0.52734375,2.726131964494653e-06
1662275.9633871384,2.6179946215854004,-0.97265625,4.847824341509804e-05
525.6578144054022,26.17994621585402,0.02734375,1.533016661557692e-07
70.09759614937343,1.4722065648435405,0.77734375,6.464677658766377e-07
221668.06233466847,14.722065648435409,-0.22265625,0.00020443105740506557
3941.8775111296573,4.6555259311579595,0.27734375,1.1496003173122885e-05
1.2465311192565447,46.555259311579604,-0.72265625,0.0036353554015591304
1.170467542359272,2.147985028517009,0.80078125,2.4693242703651978e-05
3701.343361154912,21.479850285170098,-0.19921875,0.007808688975887456
208141.83306963564,6.792525070055477,0.30078125,1.3886030825218565e-06
65.8202268862604,67.9252507005548,-0.69921875,0.000439114850669982
493.5820699895512,3.8197175492836655,-0.44921875,0.00010413054106443384
1560843.5533876223,38.197175492836664,0.55078125,3.2928968374930485e-07
27756.159532811987,1.2079007474252843,-0.94921875,0.0018517319713109548
8.777268322268093,12.079007474252847,0.05078125,5.855690645496175e-06
24.035843908905548,9.057977759425663,-0.82421875,1.6035338235804862e-07
76008.01223642622,90.57977759425664,0.17578125,5.070819187632969e-05
4274244.632611624,2.86438407149338,-0.32421875,2.8515311817741666e-06
1351.6348315802322,28.643840714933805,0.67578125,0.0009017333353398001
180.24340163707052,1.6107615346177149,0.42578125,0.0038025779453778703
569979.682389665,16.107615346177155,-0.57421875,1.2024807287717403e-05
10135.83133334065,5.093675216780136,0.92578125,0.00021383467209433856
3.205231299265784,50.93675216780138,-0.07421875,6.762046065333569e-07
5.30407156329812,4.410941012514945,0.23828125,0.0012921952045436365
16772.947012552027,44.109410125149466,-0.76171875,4.0862800279050435e-06
943212.1250386008,1.39486202241965,0.73828125,7.266547637276817e-05
298.269863180951,13.948620224196507,-0.26171875,2.2978841259909775e-07
2236.7084321777916,2.480454414314114,-0.51171875,9.6900970121444e-07
7073093.107386074,24.804544143141147,0.48828125,0.0003064277730636863
125779.35838152865,7.843885581451565,-0.01171875,1.7231699997976082e-05
39.774925512022065,78.4388558145157,0.98828125,0.005449141995032333
14.52477371047884,1.0459989534302536,-0.13671875,0.00014922037429090996
45931.36742364821,10.45998953430254,0.86328125,4.718762560621081e-07
2582910.6024819147,3.3077391229919964,-0.63671875,0.0026535551915982673
816.7880496440612,33.077391229919975,0.36328125,8.391278302415016e-06
108.9204369735237,5.882084376196872,0.61328125,1.9898856723236156e-06
344436.6645771521,58.820843761968725,-0.38671875,0.0006292571007878105
6125.046286800318,1.8600784018072822,0.11328125,1.1189949459517481e-07
1.9369097040245937,18.600784018072826,-0.88671875,3.538572719424546e-05
2.4916347258760165,7.299300614350423,-0.35546875,0.0065230863112988435
7879.240830937494,72.99300614350422,0.64453125,2.0627810117570453e-05
443082.2730363294,2.308241526761366,-0.85546875,0.00036682010006268157
140.11491736394117,23.082415267613666,0.14453125,1.1599870077289454e-06
